track,frame_idx,instance.score,LeftPecBase.x,LeftPecBase.y,LeftPecBase.score,LeftPecTip.x,LeftPecTip.y,LeftPecTip.score,RightPecBase.x,RightPecBase.y,RightPecBase.score,RightPecTip.x,RightPecTip.y,RightPecTip.score
,248,,388.601256375051,245.63787074066664,,451.5191372403449,233.98827984400288,,344.58140817100013,231.79457934291787,,,,
,250,,391.64181739886897,244.9621905131515,,,,,352.3517307874241,222.33505615770608,,276.93633824590427,203.24661337301572,
,263,,464.2774418567455,237.86754812424266,,,,,455.730805597239,193.95648660207064,,417.1399854552937,133.31370982519977,
,274,,546.3725894998338,235.8405074416973,,518.073639650585,303.5833432780613,,551.3395577906299,188.21320466819202,,,,
,279,,599.0756472460139,241.24594926181834,,,,,596.9479731479012,193.9564866020706,,562.4112343710466,129.25962846010898,
